Message.Text,id
That's be $9-12 on UberX. Would you like to continue?,27334
"Your reservation was confirmed, enjoy your UberX ride.",27335
"I found the following driver available, would you like to book?\r\n\r\nUberBLACK: $30-39",27336
I have confirmed your uber. Thank you.,27337
Here are the price estimates for your trip: uberX$15-20\r\nuberXL$28-38\r\nUberBLACK$46-60\r\nUberSUV$58-74,27338
"I'm sorry, there are no uberX drivers available. Would you like to choose another option?",27339
yes please! I would do any Uber available.,27340
"Your UberXL ride was confirmed, have a safe trip.",27341
How many people to pick up?,27342
"The orleans Hotel & Casino 4500 W Tropicana Ave, Las Vegas, NV 89103",27343
That's $14-18 with uberX. Do you want to book that?,27344
I have confirmed your uber. Thank you.,27345
Can you find me an SUV to get from LAX airport to Bottega Louie restaurant?,27346
What date and time would you like to go?,27347
How many people to pick up?,27348
$105-134 is the price for an uberSUV. Would you like this option?,27349
You're all set. Thanks for using our srevice!,27350
How many people to pick up?,27351
1 person plus my luggage,27352
What date would you like to go?,27353
"Your reservation was confirmed, enjoy your UberX ride.",27354
I have confirmed your uber. Thank you.,27355
How many people to pick up?,27356
I'll go with the UberX,27357
I have successfully booked your Uber. Enjoy your ride.,27358
What is the dropoff location?,27359
Dropoff at the Philadelphia Airport,27360
What is the dropoff location?,27361
$49-65 is the price for an UberBLACK. Would you like this option?,27362
I have successfully booked your Uber. Enjoy your ride.,27363
i need a cab tomorrow morning @ 9,27364
How many people to pick up?,27365
What is the dropoff location?,27366
"2448 Oak Park Ave Berwyn, IL 60402",27367
What is the pick up location?,27368
"546 N Troy St Chicago, IL 60612",27369
I have successfully booked your Uber. Enjoy your ride.,27370
What date and time would you like to go?,27371
How many people to pick up?,27372
UberX would cost $9-12. Would you like to book that?,27373
"Sure, that would work okay",27374
Your ride is confirmed. Thanks for using our service!,27375
That's $8-10 on UberX. WOuld you like to book?,27376
"I booked your UberX, have a safe trip!",27377
That'd be $60-79 with uberX. Would that be acceptable?,27378
"Your reservation was confirmed, enjoy your UberX ride.",27379
"I gotta get picked up at 448 W 4th St Long Beach, CA 90802",27380
What date and time would you like to picked up?,27381
What is the dropoff location?,27382
"3968 Madison Ave Culver City, CA",27383
How many people to pick up?,27384
What time would you like to go?,27385
"Your reservation was confirmed, enjoy your UberX ride.",27386
What date and time would you like to go?,27387
How many people to pick up?,27388
"Just one, so there would be two of us",27389
And what place do you need to swing by?,27390
"The main bus stop hub in Cotati, CA",27391
Do you have a location for the bus stop? I'm having trouble finding it.,27392
You're all set. Thanks for using our service!,27393
That's $9-12 with uberSELECT. Would you like to proceed?,27394
yep. My name is Mr. Big.,27395
I have successfully booked your Uber. Enjoy your ride.,27396
UberX is $9-12. Would you like to book that?,27397
"Great. You're all booked, Mr. Smith. Thanks for using our service!",27398
What date and time would you like to go?,27399
How many people to pick up?,27400
"Fair enough, that option is fine",27401
I have confirmed your uber. Thank you.,27402
What date and time would you like to go?,27403
How many people to pick up?,27404
$17-23 is the price for an uberX. Would you like this option?,27405
I have confirmed your uber. Thank you.,27406
"no, that sounds perfect. go ahead and do it. My name is Bill rancic.",27407
I have confirmed your uber. Thank you.,27408
uberx would be great. My name is Anderson Cooper,27409
"You're all set, Anderson. Thanks for using our service!",27410
yep! My name is Dorothy Gale,27411
What date are we picking you up?,27412
You're all set! Thanks for using our service!,27413
"Your reservation was confirmed, enjoy your UberX ride.",27414
That'd be $10-14 with uberX. Would you like to contiue with that booking?,27415
perfect. let's do it! That cheesecake is calling my name! My name is Sweet Tooth.,27416
"Got it. That's reserved, Sweet Tooth. Enjoy your cheesecake!",27417
I have confirmed your uber. Thank you.,27418
I have confirmed your uber. Thank you.,27419
Thta's $69-90 with uberX. Shall I proceed with the reservation?,27420
I have confirmed your uber. Thank you.,27421
That would be $1394-1849 with uberX. Would you like to book that now?,27422
"I've booked your UberX, have a safe trip!",27423
"Your UberXL ride was confirmed, have a safe trip.",27424
Can you confirm the date you wish to go?,27425
No that's great. My name is Chris robin.,27426
You're all set. Thanks for using our service!,27427
You are all set. Thanks so much for using our service!,27428
Hi I need help with a taxi from my hotel to dinner tommrow,27429
What is the dropoff location?,27430
"Commander's Palace 1403 Washington Ave, New Orleans, LA 70130",27431
And what's the pickup location?,27432
"Loews New Orleans Hotel 300 Poydras St, New Orleans, LA",27433
What time would you like to be picked up?,27434
I would like to go tomorrow at 6:30 PM,27435
How many people to pick up?,27436
There will be 5 of us,27437
$9-11 is the price for an uberXL. Would you like this option?,27438
Yes please reserve uberXL for me,27439
"Your UberXL ride was confirmed, have a safe trip.",27440
"no, I want it to be as cheap as possible. My name is Candy Cane.",27441
I have confirmed your uber. Thank you.,27442
uberBLACK would cost $15. Would you like to book that one?,27443
"yeah, that sounds great. My name is Besty Ross.",27444
"Ok, Betsy! Your ride has been confirmed!",27445
That'd be $1300 to 1725. Would ou like to proceed?,27446
"Your UberX ride was confirmed, have a safe trip Roger!",27447
How many people to pick up?,27448
What is the pickup location?,27449
$11-15 is the price for an uberX. Would you like this option?,27450
I have successfully booked your Uber. Enjoy your ride.,27451
I've booked the UberX for you and he is on his way.,27452
"Yes, I've booked the UberSELECT for you. Have a great ride!",27453
How many people to pick up?,27454
What is the pick up location?,27455
"The XL Center in Hartford, Connecticut.",27456
What time would you like to go?,27457
I will take the uberX since it's the cheapest and I'm riding alone.,27458
You're all set! Thanks for using our service!,27459
How many people to pick up?,27460
That's $17-22 with uberX. Shall I book that for you?,27461
I have confirmed your uber. Thank you.,27462
How many people to pick up?,27463
That'd be $32-42 with uberX. Would you like to continue?,27464
Yes please it's a very important trip! ),27465
"Your reservation was confirmed, enjoy your UberX ride.",27466
That would be $1300-1724. Would you like to proceed?,27467
"I've booked your UberX ride, have a safe trip.",27468
How many people to pick up?,27469
That's $16-21 with uberX. Sound ok?,27470
I have confirmed your uber. Thank you.,27471
Sure! That's $69--90 with uberX. Shall I proceed?,27472
"Your reservation was confirmed, enjoy your UberX ride.",27473
Hi! I need a Taxi please.,27474
How many people to pick up?,27475
What date and time would you like to go?,27476
The uberX would be great. Thank you!,27477
I have successfully booked your Uber. Enjoy your ride.,27478
That'd be $1279-1696. Would you like to continue?,27479
I have successfully booked your Uber. Enjoy your ride.,27480
That's $17-21 with uberX. Does that sound good?,27481
not bad. My name is Hang Over,27482
"You're all set, Mr Over. Enjoy your time in Vegas!",27483
Perfect. My name is Whitney Houston,27484
"Thank you, please confirm the Uber Service you would like me to book.",27485
Would you like the uberX or the uberXL?,27486
I have confirmed your uber. Thank you.,27487
That'd be $1300-1726. Would you like to proceed?,27488
You're all set! Thanks for using our service!,27489
I would like to schedule a taxi for an early morning pick up,27490
What is your pick up location?,27491
914 Nth Ninth St Reading Pa,27492
What is the dropoff location?,27493
What date and time would you like to go?,27494
How many people to pick up?,27495
I this option able to accomidate a wheelchair?,27496
Yes I guess it will have to work,27497
I have confirmed your uber. Thank you.,27498
How many people to pick up?,27499
That's $18-24 with uberX. Would you like to book it?,27500
I have confirmed your uber. Thank you.,27501
How much is a taxi from San Jose Airport to Fresno airport?,27502
It costs about $149-197 for uberX. Would you like to book a car?,27503
What date and time would you like to go?,27504
How many people to pick up?,27505
"Here are the rides I have found for you, which one would you like? uberX$150-199\r\nuberXL$244-325\r\nuberSELECT$479-636\r\nUberBLACK$646-859\r\nUberSUV$689-914",27506
"Your UberXL ride was confirmed, have a safe trip.",27507
That'd cost $5-6 with uberX. Would you like to book that?,27508
"You are all set, Christina! Enjoy your ride!",27509
That's $25-33 with uberX or $47-62 with uberXL. Which would you prefer?,27510
The UberX will work just fine,27511
Thank you for booking with us! Your Uber reservation is confirmed as requested.,27512
That'd be $1305-1730. Would you like to continue?,27513
"Your UberX ride was confirmed, have a safe trip Roger!",27514
That's $71-93 with uberX. Shall I proceed?,27515
"Your reservation was confirmed, enjoy your UberX ride.",27516
"Your reservation was confirmed, enjoy your UberXL ride.",27517
Yeehaw! Sounds great. Let's book. My name is Jeff Foxworth.,27518
I have confirmed your uber. Thank you.,27519
Sure! That'd be about $1006-1333. Would you like to proceed?,27520
"Your UberX ride was confirmed, have a good trip.",27521
That's just $7-9 with uberX! Should I book that for you now?,27522
I have confirmed your uber. Thank you.,27523
Thta'd cost $64-83 with uberX. Would you like to proceed?,27524
I have confirmed your uber. Thank you.,27525
That'd be $16-22 with uberX. Would you like to continue?,27526
Yep! My Name is Tom thumb,27527
"Your reservation was confirmed, enjoy your UberX ride.",27528
"wow, that's cheap! yeah, book it. My name is Cletus T Jones.",27529
I have confirmed your uber. Thank you.,27530
That'd be $18-24 with uberX. Should I book that or look at other options?,27531
that sounds perfect. My name is Wyld Style.,27532
Great. You're all set. Thanks for using our service!,27533
"That'd be $6-9 with uberX, or I can find a more expensive option.",27534
"no, that's nice and cheap. My name is Dave Chappelle.",27535
I have confirmed your uber. Thank you.,27536
"Hi, can you help me with finding a taxi",27537
"I can help you, where are you going?",27538
"AmericanAirlines Arena 601 Biscayne Blvd, Miami, FL 33132",27539
And where can we pick you up?,27540
"Four Seasons Hotel Miami 1435 Brickell Ave, Miami, FL 33131",27541
What date and time would you like to go?,27542
It's about $5-7 for uberX. Would you like to book it now?,27543
"Your UberX ride was confirmed, have a safe trip.",27544
"OK, and how many people will needing to ride in the vehicle?",27545
That'd be $17-22 with uberX. Does that sound good?,27546
"Your UberX ride was confirmed, have a safe trip.",27547
I need a taxi tomorrow night,27548
Sure! What are the pickup and drop off points?,27549
What time would you like to go?,27550
How many people to pick up?,27551
Which airport are you going to?,27552
That'd be $7-10 on uberX. Would you like to continue?,27553
"Your reservation was confirmed, enjoy your UberX ride.",27554
I'm happy to assist you today! How many people to pick up?,27555
What time would you like to go?,27556
"Your reservation was confirmed, enjoy your UberX ride.",27557
"Your UberX ride was confirmed, have a safe trip.",27558
"Hi, I need help with a taxi to Orlando Airport",27559
What date and time would you like to go?,27560
I need to be picked up on Wednesday at 9AM,27561
What is the pickup location?,27562
"Aloft Orlando Downtown 500 S Orange Ave, Orlando, FL 32801",27563
How many people to pick up?,27564
There will be 4 of us going,27565
$15-20 is the price for an uberX. Would you like this option?,27566
"Your UberX ride was confirmed, have a safe trip.",27567
I have confirmed your uber. Thank you.,27568
What is the dropoff location?,27569
"1236 Executive Park Dr NE, Atlanta, GA 30329",27570
How many people to pick up?,27571
$5-6 is the price for an uberX. Would you like this option?,27572
That would be perfect. Thanks!,27573
"Your UberX ride was confirmed, have a safe trip.",27574
"What city and state, please?",27575
no that's nice and cheap. My name is Tim Allen.,27576
That ride is confirmed. Thanks for using our service!,27577
Can I book a limo in Tallahassee for the 19th?,27578
What is the dropoff location?,27579
Pickup from Hilton Garden Inn and dropped off at Top Flite Club at 10:00pm,27580
How many people to pick up?,27581
I see two different Hilton Garden Inns. Do you have the street name?,27582
What time would you like to be picked up?,27583
That's $11-15 with uberX. Would you like to proceed?,27584
"Your reservation was confirmed, enjoy your UberX ride.",27585
"Great. All set, Ryan. Enjoy your ride!",27586
"6587 Las Vegas Fwy, Las Vegas, NV 89119",27587
UberX would cost $10-13 for that ride. Would you like to book?,27588
I have confirmed your uber. Thank you.,27589
How many people to pick up?,27590
That's $6-8 with uberX. Shall I book that for you?,27591
I have confirmed your uber. Thank you.,27592
That'd be $1279-1696. Would you like to continue?,27593
"I've booked your UberX ride, have a great trip!",27594
"Yes, of course. Which Hilton?",27595
Thank you for your recommendation. I will take the UberSUV.,27596
"I've booked the UberSUV, they will pick you up as scheduled, have a good trip.",27597
That's $62-82 with uberX. Would you like to proceed?,27598
I have confirmed your uber. Thank you.,27599
That would be $1001-1327. Would you like to continue?,27600
That's $12-16 with uberX. Would you like to book that?,27601
"yeah, that's great! My name is Hunky Dory",27602
I have confirmed your uber. Thank you.,27603
That's $69-91 with uberX. Shall I proceed?,27604
"Your reservation was confirmed, enjoy your UberX ride.",27605
That's $64-84 with uberX. Shall I proceed?,27606
"Your reservation was confirmed, enjoy your UberX ride.",27607
That would cost $1013-1343. Would you like to proceed?,27608
"I've booked your UberX, have a safe trip!",27609
black would be best. My name is Will Forte,27610
I have confirmed your uber. Thank you.,27611
I have confirmed your uber. Thank you.,27612
Hi I need help with find a taxi in New York city,27613
What is the specific pickup location?,27614
"The Surrey 20 E 76th St, New York, NY 10021",27615
How many people to pick up?,27616
There will be two of us,27617
What date and time would you like to go?,27618
What is the dropoff location?,27619
"Le Bernardin 155 W 51st St, New York, NY 10019",27620
$9-12 is the price for an uberX. Would you like this option?,27621
Yes go ahead and book it for me,27622
You're all set! Thanks for using our service.,27623
That'd be $20-27 with uberX. Would you like to proceed?,27624
"Your UberX ride was confirmed, have a safe trip.",27625
That'd be $1304-1728. Would you like to continue?,27626
yes please book this uberx,27627
"Your UberX ride was confirmed, have a safe trip.",27628
I'm happy to assist you today! What is the pick-up location?,27629
corner of rt 31 and rt 120,27630
Is your drop off location the same?,27631
How many people to pick up?,27632
What city is that pickup location in?,27633
Yes I'd like to proceed with a ride there and back,27634
You're all set! Thanks for using our service!,27635
God evening. Need a taxi for tomorrow morning at 7am for 2 people,27636
Where are we picking you up?,27637
Palace of Auburn Hills in Michigan and going to the Detroit metro Airport,27638
That would cost $38-50 with uberX. Would you like to proceed?,27639
"I've booked your UberX ride, have a great night!",27640
That'd cost $641-855. Would you like to continue?,27641
I have successfully booked your Uber. Enjoy your ride.,27642
I'm happy to assist you today! How many people for the taxi?,27643
Here are the pricing estimates: uberX$5-7\r\nuberXL$8-11\r\nUberBLACK$23-29\r\nUberSUV$31-37\r\nAssist$5-7\r\nWAV$12-15\r\nESPANOL$5-7,27644
"Your reservation was confirmed, enjoy your UberX ride.",27645
How many people to pick up?,27646
That's $6-8 with uberX. Shall I book that for you?,27647
"Your UberX ride was confirmed, have a safe trip.",27648
Good evening. need taxi tomorrow morning for 2 people.,27649
"Sure! What is your location, please?",27650
San Diego airport and want to go to legoland.,27651
What time would you like to go?,27652
Uberx 35-47 will be fine,27653
"Your UberX ride was confirmed, have a safe trip.",27654
hi I need a taxi to the alamo in one hour? Can you help me?,27655
What is the pick up location?,27656
in boston at the prudential,27657
How many people to pick up?,27658
Can you clarify that pickup location? I'm having trouble finding it.,27659
The prudential building in boston ma,27660
"Your UberX ride was confirmed, have a safe trip.",27661
That'd be $68-89 with uberX. Would you like to continue?,27662
"Your reservation was confirmed, enjoy your UberX ride.",27663
What date and time would you like to go?,27664
I have confirmed your uber. Thank you.,27665
Hi need help with a taxi to the whitehouse,27666
Sure! What is the pickup location?,27667
"The Ritz-Carlton 1150 22nd St NW, Washington, DC 20037",27668
What date and time would you like to go?,27669
I will be going tomorrow at 8AM,27670
"OK, and will anyone be coming with you?",27671
I will be the only one,27672
It's about $5-6 for uberX. Would you like to book the car now?,27673
"Your UberX ride was confirmed, have a safe trip.",27674
That's just $9-12 with uberX. Would you like to book?,27675
Yes that will be fine,27676
Thank you for booking with us! Your Uber reservation is confirmed as requested.,27677
Do you have an address for the dropoff location? I can't seem to locate it.,27678
That'd be $1037-1375 with uberX. Would you like to continue?,27679
That's $72-95 with uberX. Shall I continue?,27680
"Your reservation was confirmed, enjoy your UberX ride.",27681
That's $89-117 with uberX. Shall I continue?,27682
I have confirmed your uber. Thank you.,27683
That'd be $993-1316 with uberX. Would you like to proceed?,27684
"Your UberX was confirmed, have a safe trip!",27685
"no, just book. And HURRY! My name is Teresa Guidice.",27686
I have confirmed your uber. Thank you.,27687
I'm happy to assist you today! How many people to pick up?,27688
"Unfortunately the UberX drivers were unable to be booked, would you like to book UberXL?",27689
"Your reservation was confirmed, enjoy your UberXL ride.",27690
How many people to pick up?,27691
I have confirmed your uber. Thank you.,27692
"That would cost $1392-1847 on the most inexpensive option, uberX. Would you like to proceed?",27693
"I've booked your UberX ride, have a safe trip!",27694
Can you book taxis thru Lyft instead of Uber?,27695
"I can help you with booking through Lyft, Where are you going?",27696
Where are we picking you up?,27697
"2257 21st St Santa Monica, CA",27698
What date and time would you like to go?,27699
How many people to pick up?,27700
I have confirmed your uber. Thank you.,27701
That's $65-87 with uberX. Shall I continue?,27702
I have confirmed your uber. Thank you.,27703
That's $71-93 with uberX. Shall I continue?,27704
"Your reservation was confirmed, enjoy your UberX ride.",27705
I have confirmed your uber. Thank you.,27706
What date and time would you like to go?,27707
How many people to pick up?,27708
"Your reservation was confirmed, enjoy your UberX ride.",27709
That's $147-196 with POOL or $164-219 with uberX. Does one of those sound good?,27710
let's do X. I don't wanna share. My name is Big Fish.,27711
I have confirmed your uber. Thank you.,27712
perfect. My name is Tiger Woods.,27713
Great. You are all set. Enjoy your ride!,27714
"Your reservation was confirmed, enjoy your UberSELECT ride.",27715
That's $66-86 with uberX. Shall I continue?,27716
I have confirmed your uber. Thank you.,27717
That'd be $1300-1725. Would you like to continue?,27718
"I've booked your UberX, have a safe trip.",27719
"I found the following ride matching your criteria, would you like to book? uberBLACK: $18-22",27720
"Your UberBLACK ride was confirmed, have a safe trip.",27721
That'd be $995-1318. Would you like to continue?,27722
"Your UberX ride was confirmed, have a safe trip.",27723
That'd be $1006-1333 on uberX. Would you like to proceed?,27724
"Your UberX ride was booked, have a safe trip!",27725
Yep that's great. My name is Robyn mcgraw,27726
"Thank you, can you confirm which service you want?",27727
"Your reservation was confirmed, enjoy your UberSUV ride.",27728
"Yes, exactly. Can I have your name to proceed with the reservation?",27729
You're all set. Thanks for using our service!,27730
Can you please verify your drop of city.,27731
Nope that's good. My name is Tom smith,27732
That'd be $1308-1734 on uberX. Would you like to book that?,27733
I have successfully booked your Uber. Enjoy your ride.,27734
uberx would be great. My name is Bill Rancic,27735
You're all set! Thanks for using our service!,27736
That would be $1024-1358 with uberX. Would you like to continue?,27737
I have successfully booked your Uber. Enjoy your ride.,27738
How many passengers will there be?,27739
Can I book a car for a tour of the Las Vegas strip?,27740
How many people to pick up?,27741
"Your UberSELECT ride was confirmed, have a safe trip.",27742
That would be $1303-1728. Would you like to proceed?,27743
"Your UberX ride was confirmed, have a safe trip.",27744
"no, the cheap one is fine. My name is Lady Luck.",27745
I have confirmed your uber. Thank you.,27746
That's $64-84 with uberX. Shall I continue?,27747
You're all set! Thanks for using our service!,27748
Yes will book the UBer X,27749
I have confirmed your uber. Thank you.,27750
That'd be $57-75 with uberX. Shall I continue?,27751
"Your reservation was confirmed, enjoy your UberX ride.",27752
uberx would be fine. My name is Joe Plumber.,27753
You're all set! Thanks for using our service!,27754
What date and time would you like to go?,27755
How many people to pick up?,27756
I have confirmed your uber. Thank you.,27757
Hi I need help with a taxi to six flags in Atlanta,27758
How many people to pick up?,27759
There will be 5 of us two adult and three kids,27760
What date and time would you like to go?,27761
I would like to go Friday at 7:30AM,27762
What is the pick up location?,27763
"Omni Atlanta Hotel at CNN Center - 100 CNN Center NW, Atlanta, GA 30303",27764
I have successfully booked your Uber. Enjoy your ride.,27765
How many people to pick up?,27766
What date and time would you like to go?,27767
"Your reservation was confirmed, enjoy your UberX ride.",27768
Hi how are you? I would like to call a taxi.,27769
I am good. Where do you want to be picked up?,27770
"620 Atlantic Ave, Brooklyn, NY 11217",27771
What is the dropoff location?,27772
CLUB CHILI'S  JUST A DROP OFF PLEASE TAXI,27773
What is the dropoff location?,27774
AKERS MILL ROAD IN COBB COUNTY TO THE PALISADES ON THE HILL A TAXI PLEASE,27775
What date and time would you like to go?,27776
How many people to pick up?,27777
"You'd need an SUV, which will cost $25. shall i proceed?",27778
Youre all booked!! Thanks for using our service!,27779
KRISPIE KREME DONUTS ONE CAB IN THAT AREA  GOING TO THE EAST POINT,27780
What date and time would you like to go?,27781
HI ONE CAB PLEASE SIR GOING IN AND OUT ON THE OUTSKIRTS OF HWY 85,27782
What date and time would you like to go?,27783
can  I get a ride from the Westin Seattle to Pike Place Market,27784
Sure! Where do you want to be picked up?,27785
"1900 5th Avenue, Seattle, WA",27786
How many people to pick up?,27787
What date and time would you like to go?,27788
Thats $2-4 for uberX. Shall i continue?,27789
Your ride is confirmed! Thanks for using our service!,27790
What is the dropoff location?,27791
Can you get me a taxi?,27792
What date and time would you like to go?,27793
How many people to pick up?,27794
Two people.  Do they take credit cards?,27795
"What is the dropoff location? And, yes, we take credit card payments on our app!",27796
WILL A TAXI BE ABLE TO TAKE ME TO SIMPSON ROAD TO YOUNGBLOOD GROCERIES,27797
What date and time would you like to go?,27798
Send a taxi to the Hilton village in Boston,27799
How many people to pick up?,27800
Book me a taxi for 10 in the morning?,27801
How many people to pick up?,27802
Send a taxi to my hotel room to take me to LAX,27803
How many people to pick up?,27804
I need a taxi to take me in the morning to the airport?,27805
What is the pickup location?,27806
Can you send a taxi to the court house to pick me up?,27807
What date and time would you like to go?,27808
Book a taxi for me to take to dinner?,27809
How many people to pick up?,27810
How long is a taxi ride to the airport from my hotel?,27811
What is the pickup location?,27812
HI ONE CAB PLEASE SIR,27813
What date and time would you like to go?,27814
Send a taxi to the Hilton near the beach,27815
What is the dropoff location?,27816
Send a taxi to the Dennys to pick me up,27817
How many people to pick up?,27818
SEnd a taxi to the restaurant on Broadway?,27819
How many people to pick up?,27820
Can you send a taxi to my hotel room The Hilton,27821
How many people to pick up?,27822
Send a taxi to the Hilton downtown,27823
What date and time would you like to go?,27824
Can you book a taxi to pick up at IHOP restaurant?,27825
What date and time would you like to go?,27826
Send a taxi to the Mariott downtown,27827
What is the dropoff location?,27828
Find me a taxi to take me to my hotel,27829
What is the pick up location?,27830
Can you book a taxi for me after dinner?,27831
What date and time would you like to go?,27832
I need a taxi at the restaurant near the pier,27833
What is the dropoff location?,27834
I am looking for a taxi to take me to the Atlanta GA airport.,27835
What date and time would you like to go?,27836
March 21 2016 at 7 am,27837
How many people to pick up?,27838
What is the pickup location?,27839
"I am at 1724 peachtree st, Atlanta Ga apt 23",27840
That's $13-17 with uberX. Shall I book that for you?,27841
Book me a taxi to go to the Staples Center,27842
What is the pick up location?,27843
book me a taxi to take me to hollywood,27844
What is the pick up location?,27845
Book me a taxi to go to Square Garden,27846
What is the pick up location?,27847
Send me a taxi to the Hilton on Harbor blvd,27848
What is the dropoff location?,27849
CAN I GET A TAXI GOING TO THE  WAITS DRIVE IN ATLANTA,27850
How many people to pick up?,27851
"i need a taxi, im at the seattle needle",27852
What date and time would you like to go?,27853
What is the dropoff location?,27854
What is the pickup location?,27855
How many people to pick up?,27856
That's $7-9 with uberX. Would you like to book one of them?,27857
How many people to pick up?,27858
"Great, I've confirmed that ride for you! Thanks for using our service!",27859
Send a taxi to the MGM hotel for me,27860
What is the dropoff location?,27861
Book me a taxi to take me to the Griffin Observatory,27862
What date and time would you like to go?,27863
I want a taxi to take me to Arrowhead stadium,27864
What is the pick up location?,27865
What date and time would you like to go?,27866
CAN I GET A TAXI GOING TO THE MAXWAY,27867
What date and time would you like to go?,27868
can you please find me a taxi in riverside county please,27869
What date and time would you like to go?,27870
What is the pick up location?,27871
CAN I GET A TAXI GOING TO THE  EMORY HOSPITAL OFF TARA BLVD,27872
What is the pick up location?,27873
CAN I GET A TAXI GOING TO THE JFK CENTER,27874
What is the pick up location?,27875
CAN I GET A TAXI GOING TO THE  KFC ON MLK,27876
What date and time would you like to go?,27877
Book me a taxi to see the Hollywood sign,27878
What date and time would you like to go?,27879
Sure! Where do you want to be picked up?,27880
"From The Plaza Hotel, in New York City.",27881
What time would you like to go?,27882
How many people to pick up?,27883
The estimated fare cost is $22-$30.,27884
What time can you send me a taxi in the morning?,27885
What is the pickup location?,27886
I need to book a taxi to the airport,27887
What date and time would you like to go?,27888
March 19 2016 at 6 am,27889
What is the pick up location?,27890
1316 Cordoba dr Knoxville TN 37812,27891
How many people to pick up?,27892
Send a taxi to the Raddison Inn downtown,27893
How many people to pick up?,27894
CAN I GET A TAXI GOING TO THE BAKERS FERRY ROAD,27895
What date and time would you like to go?,27896
I need a taxi when I arrive at the airport,27897
What date and time would you like to go?,27898
I need a taxi to go to the convention center,27899
What date and time would you like to go?,27900
Book me taxi to take me to the movies tonight,27901
How many people to pick up?,27902
CAN I GET A TAXI GOING TO THE  CUSHMAN CIRCLE,27903
What date and time would you like to go?,27904
What date and time would you like to go?,27905
I will need it tomorrow (3\/17) at 9pm,27906
How many people to pick up?,27907
There will be two of us,27908
That's $4-5 with uberX. Shall I book that now?,27909
"I've booked your UberX ride, have a good trip.",27910
What date and time would you like to go?,27911
How many people to pick up?,27912
What is the dropoff location?,27913
That will be $5-7 with uberX. Shall i book that?,27914
I need to book a taxi to the airport,27915
What date and time would you like to go?,27916
March 19 2016 at 6 am,27917
What is the pick up location?,27918
1316 Cordoba dr Koxville tn 37812,27919
What is the dropoff location?,27920
i need to pickup up at the seahawk stadium in seattle tonight,27921
What is the dropoff location?,27922
How many people to pick up?,27923
What date and time would you like to go?,27924
That's $7-10 with uberX. Shall I book it?,27925
"Hello, I need a ride to the airport from coconut grove FL.",27926
What date and time would you like to go?,27927
How many people to pick up?,27928
What is the dropoff location?,27929
"2100 NW 42nd Ave, Miami, FL 33126",27930
That's $10-13 with uberX. Shall I book that?,27931
This has been booked. ENjoy your ride,27932
I need to be picked up at the seattle needle tomorrow at 9 am,27933
What is the dropoff location?,27934
How many people to pick up?,27935
What date and time would you like to go?,27936
"That's $13-17 with uberX, or there are more expensive options. What should I do?",27937
"Great, that's confirmed! Have a great day.",27938
What date and time would you like to go?,27939
"I need it for tomorrow, 3\/17 at 8pm",27940
How many people to pick up?,27941
It will be 3 people total,27942
What's the address for the fairgrounds? I can't seem to find it.,27943
"2357 Fair St, Chico, CA",27944
Great. That'll be $11-14 with uberX. Shall I book it?,27945
"Your UberX has been booked, have a safe trip!",27946
Hi I need a ride to the IDS Center downtown minneapolis,27947
What date and time would you like to go?,27948
What is the pickup location?,27949
"3777 Park Center Boulevard \nSt. Louis Park, MN 55416",27950
How many people to pick up?,27951
What is the dropoff location? And address would be helpful.,27952
"Certainly. 80 S 8th St #650, Minneapolis, MN 55402",27953
That's $9-12 with uberX. Shall I book that?,27954
"Your UberX ride was confirmed, have a safe trip.",27955
"Hello, I need a cab please.",27956
What date and time would you like to go?,27957
What is the dropoff location?,27958
CAN I GET A TAXI GOING TO THE SWEET WATER CREEK WITH NO RETURN,27959
What date and time would you like to go?,27960
"I need a car in New Orleans tomorrow please, 945am.",27961
How many people to pick up?,27962
"3, at the Royal Sonesta",27963
What is the dropoff location?,27964
How many people to pick up?,27965
"As I've mentioned before, 3.",27966
This has been booked. Enjoy your ride.,27967
What date and time would you like to go?,27968
I will need it this saturday (3\/19) at 2pm,27969
How many people to pick up?,27970
That sould be $5-7 with uberX. Do you want to continue?,27971
Please enjoy your ride. This has been booked,27972
How many people to pick up?,27973
What date and time would you like to go?,27974
What is the dropoff location?,27975
This has been booked. Enjoy your ride,27976
are there tables available at centro in des moines for tomorrow?,27977
"yeah, please. I'm at the des moines airport. Just me. It'll be tomorrow at 5pm",27978
What is the dropoff location?,27979
centro restaurant in des moines,27980
How many people to pick up?,27981
JUST ME. I said that already,27982
Would you like an uber or taxi?,27983
uber. Book the cheapest one. My name is harold fitz,27984
"That's $11-14 with uberX. I've have booked it for you, Mr. Fitz!",27985
i need to be picked up at the seattle needle on frida;y,27986
What time would you like to go?,27987
How many people to pick up?,27988
What is the dropoff location?,27989
That's $14-17 with uberX. Shall I book it?,27990
This is book. Enjoy your ride,27991
i want to eat sushi in dallas. Where should I go?,27992
I'm here to help you book a taxi. Can I help with that?,27993
Sure. That's $37-48 for uberX. Shall I book that?,27994
yes. my name is tom thumb,27995
"You're all set, Tom. Thanks for using our service!",27996
I need a ride to the library.  Can you get me a cab?,27997
What is the pick up location?,27998
The Sweetwaters Cafe on Plymouth Road in Ann Arbor.,27999
How many people to pick up?,28000
What is the dropoff location?,28001
please help me find a taxi? I have no other way to get home,28002
What date and time would you like to go?,28003
"I need a taxi now, what time will you be here?",28004
How many people to pick up?,28005
just myself. how soon can you be here?,28006
